patent_id,patent_type,patent_date,patent_title,year,quarter,month,day_of_week,day_of_year,quarter_end,title_len_chars,title_len_words,title_has_number,title_has_acronym,kw_5g,kw_ai_ml,kw_cloud_edge,kw_security,kw_iot,kw_network,kw_energy,kw_antenna,kw_data,keyword_score,is_utility,is_design,is_other_type,tech_era,patent_count,patent_unique,utility_share,design_share,avg_title_words,avg_keyword_score,kw_5g_count,kw_ai_ml_count,kw_cloud_edge_count,kw_security_count,kw_iot_count,kw_network_count,kw_energy_count,kw_antenna_count,kw_data_count,patent_count_lag1,patent_count_lag2,patent_count_lag4,patent_count_roll4_mean,patent_count_roll8_mean,patent_count_qoq,patent_count_yoy,target_patent_count_current,target_patent_count_next_quarter,years_since_first_patent,patent_seq_global,year_patent_count
7009948,utility,2006-03-07,Systems and methods for providing GPS time and assistance in a communications network,2006,1,3,1,66,2006-03-31,85,13,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6457,468
7009982,utility,2006-03-07,Combining narrowband applications with broadband transport,2006,1,3,1,66,2006-03-31,58,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6462,468
7010019,utility,2006-03-07,Assessment of delay estimation quality using interference estimates,2006,1,3,1,66,2006-03-31,67,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6455,468
7010270,utility,2006-03-07,Parallel operation of devices using multiple communication standards,2006,1,3,1,66,2006-03-31,68,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6454,468
7010277,utility,2006-03-07,Arrangement and method for interference cancelling,2006,1,3,1,66,2006-03-31,50,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6453,468
7010290,utility,2006-03-07,System and method of determining short range distance between RF equipped devices,2006,1,3,1,66,2006-03-31,81,12,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6452,468
7010332,utility,2006-03-07,Wireless headset with automatic power control,2006,1,3,1,66,2006-03-31,45,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6461,468
7010333,utility,2006-03-07,Radiotelephone terminal with dual-sided keypad apparatus,2006,1,3,1,66,2006-03-31,56,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6451,468
D516532,design,2006-03-07,Portable clamshell communications device with camera,2006,1,3,1,66,2006-03-31,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6460,468
7012977,utility,2006-03-14,"System, method and apparatus for wireless channel parameter estimation in spread spectrum communication systems",2006,1,3,1,73,2006-03-31,111,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6465,468
7013140,utility,2006-03-14,Mobile terminals and methods for performing fast initial frequency scans and cell searches,2006,1,3,1,73,2006-03-31,90,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6464,468
7013141,utility,2006-03-14,Method of ranking neighbor cells as candidates for an hand over,2006,1,3,1,73,2006-03-31,63,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6463,468
7015863,utility,2006-03-21,"Multi-band, inverted-F antenna with capacitively created resonance, and radio terminal using same",2006,1,3,1,80,2006-03-31,97,12,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6474,468
7016310,utility,2006-03-21,Deriving control parameters for telecommunications in-and-out-of-synchronization detection,2006,1,3,1,80,2006-03-31,90,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6473,468
7016320,utility,2006-03-21,"Subscriber station, network control means and method for carrying out inter-frequency measurements in a mobile communication system",2006,1,3,1,80,2006-03-31,131,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6472,468
7016336,utility,2006-03-21,Administrative domains for personal area networks,2006,1,3,1,80,2006-03-31,49,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6471,468
7016347,utility,2006-03-21,Updating radio network data in an IP base station using an IP message,2006,1,3,1,80,2006-03-31,69,13,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6475,468
7016355,utility,2006-03-21,Determination of the propagation delay in a packet switched network,2006,1,3,1,80,2006-03-31,67,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6469,468
7016369,utility,2006-03-21,Binding information for telecommunications network,2006,1,3,1,80,2006-03-31,50,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6470,468
7016372,utility,2006-03-21,Dynamic bandwidth allocation in AD hoc wireless piconets,2006,1,3,1,80,2006-03-31,56,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6468,468
7016436,utility,2006-03-21,Selective joint demodulation systems and methods for receiving a signal in the presence of noise and interference,2006,1,3,1,80,2006-03-31,113,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6467,468
7016686,utility,2006-03-21,Congestion control in a CDMA-based mobile radio communications system,2006,1,3,1,80,2006-03-31,69,9,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6466,468
7020070,utility,2006-03-28,Selectively controlled modulation distortion of an IQ-baseband signal,2006,1,3,1,87,2006-03-31,69,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6481,468
7020086,utility,2006-03-28,Lagrange quality of service routing,2006,1,3,1,87,2006-03-31,35,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6480,468
7020103,utility,2006-03-28,Broadband communication system using point and shoot approach,2006,1,3,1,87,2006-03-31,61,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6479,468
7020143,utility,2006-03-28,System for and method of differentiated queuing in a routing system,2006,1,3,1,87,2006-03-31,67,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6483,468
7020455,utility,2006-03-28,Security reconfiguration in a universal mobile telecommunications system,2006,1,3,1,87,2006-03-31,72,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6478,468
7020456,utility,2006-03-28,Method and system for authentication of units in a communications network,2006,1,3,1,87,2006-03-31,73,11,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6477,468
7020477,utility,2006-03-28,Paging incommunication systems,2006,1,3,1,87,2006-03-31,30,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6476,468
D517990,design,2006-03-28,System connector,2006,1,3,1,87,2006-03-31,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mobile_2000s,101,101,0.9207920792079208,0.07920792079207921,8.356435643564357,0.5742574257425742,0,0,2,3,0,45,1,4,3,100.0,122.0,91.0,106.0,111.5,0.010000000000000009,0.10989010989010994,101,160.0,30,6482,468
7023245,utility,2006-04-04,Versatile charge sampling circuits,2006,2,4,1,94,2006-06-30,34,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6488,468
7023285,utility,2006-04-04,Self-calibrating controllable oscillator,2006,2,4,1,94,2006-06-30,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6490,468
7023292,utility,2006-04-04,Polar modulation using amplitude modulated quadrature signals,2006,2,4,1,94,2006-06-30,61,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6489,468
7023824,utility,2006-04-04,"Method, apparatus, and system for optimizing transmission power and bit rate in multi-transmission scheme communication systems",2006,2,4,1,94,2006-06-30,127,16,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6487,468
7023826,utility,2006-04-04,Device for narrow-band communication in a multi-carrier system,2006,2,4,1,94,2006-06-30,62,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6491,468
7023995,utility,2006-04-04,Secure location-based services system and method,2006,2,4,1,94,2006-06-30,48,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6486,468
7024168,utility,2006-04-04,Controlled antenna diversity,2006,2,4,1,94,2006-06-30,28,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6484,468
7024188,utility,2006-04-04,Wireless communications system with detection of foreign radiation sources,2006,2,4,1,94,2006-06-30,74,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6485,468
7027577,utility,2006-04-11,Method and system for multi-party call conferencing,2006,2,4,1,101,2006-06-30,51,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6497,468
7027582,utility,2006-04-11,Method and apparatus for resolving an entity identifier into an internet address using a domain name system (DNS) server and an entity identifier portability database,2006,2,4,1,101,2006-06-30,166,25,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6496,468
7027591,utility,2006-04-11,Integrated noise cancellation and residual echo suppression,2006,2,4,1,101,2006-06-30,59,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6495,468
7027799,utility,2006-04-11,Real time charging of delivery and receipt of short message service in a telecommunications network,2006,2,4,1,101,2006-06-30,99,15,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6498,468
7027813,utility,2006-04-11,System and method for home network determination in a mobile phone,2006,2,4,1,101,2006-06-30,66,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6493,468
7027819,utility,2006-04-11,Method and apparatus for determining a location of a mobile radio,2006,2,4,1,101,2006-06-30,65,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6494,468
7028311,utility,2006-04-11,Communications node architecture and method for providing control functions in a telecommunications network,2006,2,4,1,101,2006-06-30,107,13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6492,468
7031286,utility,2006-04-18,Method and an arrangement in a mobile radio system,2006,2,4,1,108,2006-06-30,50,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6503,468
7031329,utility,2006-04-18,Telecommunication network synchronization,2006,2,4,1,108,2006-06-30,41,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6502,468
7031411,utility,2006-04-18,Methods and apparatus for canceling co-channel interference in a receiving system using spatio-temporal whitening,2006,2,4,1,108,2006-06-30,113,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6504,468
7031662,utility,2006-04-18,"Wireless communication circuit, wireless communication terminal and method, recording medium, and program",2006,2,4,1,108,2006-06-30,105,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6501,468
7031703,utility,2006-04-18,System and method of communicating operating capabilities in a telecommunication network,2006,2,4,1,108,2006-06-30,88,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6500,468
7031707,utility,2006-04-18,Support for features associated with a subscriber in networks with a gateway location register,2006,2,4,1,108,2006-06-30,94,14,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6499,468
7035210,utility,2006-04-25,Media stream delay monitoring for node,2006,2,4,1,115,2006-06-30,38,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6511,468
7035237,utility,2006-04-25,Data unit sending means and control method,2006,2,4,1,115,2006-06-30,42,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6508,468
7035347,utility,2006-04-25,Combining direct interference estimation and decoder metrics for improved measurement for AMR mode adaptation in GSM systems,2006,2,4,1,115,2006-06-30,124,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6510,468
7035359,utility,2006-04-25,Methods and apparatus for demodulation of a signal in a signal slot subject to a discontinuous interference signal,2006,2,4,1,115,2006-06-30,114,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6509,468
7035500,utility,2006-04-25,Multi-mode interference waveguide based switch,2006,2,4,1,115,2006-06-30,46,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6512,468
7035638,utility,2006-04-25,Method and apparatus for enhanced short message service,2006,2,4,1,115,2006-06-30,55,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6507,468
7035673,utility,2006-04-25,Call handling in a communication network,2006,2,4,1,115,2006-06-30,40,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6506,468
7035801,utility,2006-04-25,Text language detection,2006,2,4,1,115,2006-06-30,23,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6505,468
7038119,utility,2006-05-02,Dynamic control of processing load in a wavetable synthesizer,2006,2,5,1,122,2006-06-30,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6519,468
7038633,utility,2006-05-02,Antenna system and net drift verification,2006,2,5,1,122,2006-06-30,41,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6513,468
7038733,utility,2006-05-02,Television receivers and methods for processing signal sample streams synchronously with line/frame patterns,2006,2,5,1,122,2006-06-30,108,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6515,468
7039022,utility,2006-05-02,Transaction system,2006,2,5,1,122,2006-06-30,18,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6514,468
7039100,utility,2006-05-02,Detection of correlation between detected transmissions from multiple base stations and a known code in a mobile telecommunications system,2006,2,5,1,122,2006-06-30,138,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6517,468
7039416,utility,2006-05-02,Method and apparatus for adapting a number of bearers to a service,2006,2,5,1,122,2006-06-30,66,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6518,468
7039431,utility,2006-05-02,System for providing subscriber features within a telecommunications network,2006,2,5,1,122,2006-06-30,76,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6516,468
7042888,utility,2006-05-09,System and method for processing packets,2006,2,5,1,129,2006-06-30,40,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6528,468
7042963,utility,2006-05-09,Methods and apparatus for decoding variably-coded signals based on prior communication,2006,2,5,1,129,2006-06-30,86,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6527,468
7043228,utility,2006-05-09,Method and system for billing a call that is forwarded to a prepaid subscriber's voicemail,2006,2,5,1,129,2006-06-30,90,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6526,468
7043229,utility,2006-05-09,System and method for determining tariffs for real-time calls involving ported directory numbers,2006,2,5,1,129,2006-06-30,96,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mobile_2000s,160,160,0.99375,0.00625,9.26875,0.49375,0,0,0,2,0,56,4,8,9,101.0,100.0,101.0,120.75,113.375,0.5841584158415842,0.5841584158415842,160,111.0,30,6525,468
